"","ID","Token","Rating","Condition","Speaker","ratingType","rep","Sent"
"1208","L68","Sub23_Int_bsent.4_lessClear",22,"lessClear","Sub23","Int","4","bsent"
"1209","L68","Sub23_Int_bsent.4_moreClear",17,"moreClear","Sub23","Int","4","bsent"
"1210","L68","Sub34_Int_tsent.2_conv",69,"conv","Sub34","Int","2","tsent"
"1211","L68","Sub34_Int_tsent.2_lessClear",52,"lessClear","Sub34","Int","2","tsent"
"1212","L68","Sub34_Int_tsent.2_moreClear",58,"moreClear","Sub34","Int","2","tsent"
"1213","L68","Sub11_Int_ksent.5_conv",37,"conv","Sub11","Int","5","ksent"
"1214","L68","Sub11_Int_ksent.5_lessClear",14,"lessClear","Sub11","Int","5","ksent"
"1215","L68","Sub11_Int_ksent.5_moreClear",34,"moreClear","Sub11","Int","5","ksent"
"1216","L68","Sub23_AP_tsent.3_conv",4,"conv","Sub23","AP","3","tsent"
"1217","L68","Sub23_AP_tsent.3_lessClear",1,"lessClear","Sub23","AP","3","tsent"
"1218","L68","Sub23_AP_tsent.3_moreClear",1,"moreClear","Sub23","AP","3","tsent"
"1219","L68","Sub34_AP_ksent.1_conv",14,"conv","Sub34","AP","1","ksent"
"1220","L68","Sub34_AP_ksent.1_lessClear",1,"lessClear","Sub34","AP","1","ksent"
"1221","L68","Sub34_AP_ksent.1_moreClear",35,"moreClear","Sub34","AP","1","ksent"
"1222","L68","Sub11_AP_bsent.5_conv",8,"conv","Sub11","AP","5","bsent"
"1223","L68","Sub11_AP_bsent.5_lessClear",5,"lessClear","Sub11","AP","5","bsent"
"1224","L68","Sub11_AP_bsent.5_moreClear",4,"moreClear","Sub11","AP","5","bsent"
"1225","L69","Sub11_Int_bsent.2_conv",32,"conv","Sub11","Int","2","bsent"
"1226","L69","Sub11_Int_bsent.2_lessClear",14,"lessClear","Sub11","Int","2","bsent"
"1227","L69","Sub11_Int_bsent.2_moreClear",13,"moreClear","Sub11","Int","2","bsent"
"1228","L69","Sub34_Int_tsent.4_conv",83,"conv","Sub34","Int","4","tsent"
"1229","L69","Sub34_Int_tsent.4_lessClear",70,"lessClear","Sub34","Int","4","tsent"
"1230","L69","Sub34_Int_tsent.4_moreClear",93,"moreClear","Sub34","Int","4","tsent"
"1231","L69","Sub11_Int_ksent.4_conv",18,"conv","Sub11","Int","4","ksent"
"1232","L69","Sub11_Int_ksent.4_lessClear",8,"lessClear","Sub11","Int","4","ksent"
"1233","L69","Sub11_Int_ksent.4_moreClear",6,"moreClear","Sub11","Int","4","ksent"
"1234","L69","Sub11_AP_tsent.1_conv",6,"conv","Sub11","AP","1","tsent"
"1235","L69","Sub11_AP_tsent.1_lessClear",4,"lessClear","Sub11","AP","1","tsent"
"1236","L69","Sub11_AP_tsent.1_moreClear",53,"moreClear","Sub11","AP","1","tsent"
"1237","L69","Sub34_AP_ksent.2_conv",19,"conv","Sub34","AP","2","ksent"
"1238","L69","Sub34_AP_ksent.2_lessClear",5,"lessClear","Sub34","AP","2","ksent"
"1239","L69","Sub34_AP_ksent.2_moreClear",85,"moreClear","Sub34","AP","2","ksent"
"1240","L69","Sub11_AP_bsent.2_conv",0,"conv","Sub11","AP","2","bsent"
"1241","L69","Sub11_AP_bsent.2_lessClear",0,"lessClear","Sub11","AP","2","bsent"
"1242","L69","Sub11_AP_bsent.2_moreClear",0,"moreClear","Sub11","AP","2","bsent"
"1243","L70","Sub16_Int_bsent.1_conv",100,"conv","Sub16","Int","1","bsent"
"1244","L70","Sub16_Int_bsent.1_lessClear",77,"lessClear","Sub16","Int","1","bsent"
"1245","L70","Sub16_Int_bsent.1_moreClear",37,"moreClear","Sub16","Int","1","bsent"
"1246","L70","Sub28_Int_tsent.1_conv",0,"conv","Sub28","Int","1","tsent"
"1247","L70","Sub28_Int_tsent.1_lessClear",4,"lessClear","Sub28","Int","1","tsent"
"1248","L70","Sub28_Int_tsent.1_moreClear",0,"moreClear","Sub28","Int","1","tsent"
"1249","L70","Sub30_Int_ksent.1_conv",16,"conv","Sub30","Int","1","ksent"
"1250","L70","Sub30_Int_ksent.1_lessClear",0,"lessClear","Sub30","Int","1","ksent"
"1251","L70","Sub30_Int_ksent.1_moreClear",67,"moreClear","Sub30","Int","1","ksent"
"1252","L70","Sub16_AP_tsent.5_conv",94,"conv","Sub16","AP","5","tsent"
"1253","L70","Sub16_AP_tsent.5_lessClear",8,"lessClear","Sub16","AP","5","tsent"
"1254","L70","Sub16_AP_tsent.5_moreClear",100,"moreClear","Sub16","AP","5","tsent"
"1255","L70","Sub28_AP_ksent.5_conv",0,"conv","Sub28","AP","5","ksent"
"1256","L70","Sub28_AP_ksent.5_lessClear",0,"lessClear","Sub28","AP","5","ksent"
"1257","L70","Sub28_AP_ksent.5_moreClear",0,"moreClear","Sub28","AP","5","ksent"
"1258","L70","Sub30_AP_bsent.2_conv",100,"conv","Sub30","AP","2","bsent"
"1259","L70","Sub30_AP_bsent.2_lessClear",70,"lessClear","Sub30","AP","2","bsent"
"1260","L70","Sub30_AP_bsent.2_moreClear",50,"moreClear","Sub30","AP","2","bsent"
"1261","L71","Sub18_Int_bsent.1_conv",100,"conv","Sub18","Int","1","bsent"
"1262","L71","Sub18_Int_bsent.1_lessClear",74,"lessClear","Sub18","Int","1","bsent"
"1263","L71","Sub18_Int_bsent.1_moreClear",100,"moreClear","Sub18","Int","1","bsent"
"1264","L71","Sub11_Int_tsent.4_conv",55,"conv","Sub11","Int","4","tsent"
"1265","L71","Sub11_Int_tsent.4_lessClear",41,"lessClear","Sub11","Int","4","tsent"
"1266","L71","Sub11_Int_tsent.4_moreClear",65,"moreClear","Sub11","Int","4","tsent"
"1267","L71","Sub25_Int_ksent.2_conv",32,"conv","Sub25","Int","2","ksent"
"1268","L71","Sub25_Int_ksent.2_lessClear",17,"lessClear","Sub25","Int","2","ksent"
"1269","L71","Sub25_Int_ksent.2_moreClear",33,"moreClear","Sub25","Int","2","ksent"
"1270","L71","Sub18_AP_tsent.5_conv",38,"conv","Sub18","AP","5","tsent"
"1271","L71","Sub18_AP_tsent.5_lessClear",21,"lessClear","Sub18","AP","5","tsent"
"1272","L71","Sub18_AP_tsent.5_moreClear",38,"moreClear","Sub18","AP","5","tsent"
"1273","L71","Sub11_AP_ksent.4_conv",24,"conv","Sub11","AP","4","ksent"
"1274","L71","Sub11_AP_ksent.4_lessClear",17,"lessClear","Sub11","AP","4","ksent"
"1275","L71","Sub11_AP_ksent.4_moreClear",24,"moreClear","Sub11","AP","4","ksent"
"1276","L71","Sub25_AP_bsent.3_conv",45,"conv","Sub25","AP","3","bsent"
"1277","L71","Sub25_AP_bsent.3_lessClear",18,"lessClear","Sub25","AP","3","bsent"
"1278","L71","Sub25_AP_bsent.3_moreClear",45,"moreClear","Sub25","AP","3","bsent"
"1279","L72","Sub30_Int_bsent.5_conv",100,"conv","Sub30","Int","5","bsent"
"1280","L72","Sub30_Int_bsent.5_lessClear",79,"lessClear","Sub30","Int","5","bsent"
"1281","L72","Sub30_Int_bsent.5_moreClear",100,"moreClear","Sub30","Int","5","bsent"
"1282","L72","Sub32_Int_tsent.5_conv",84,"conv","Sub32","Int","5","tsent"
"1283","L72","Sub32_Int_tsent.5_lessClear",8,"lessClear","Sub32","Int","5","tsent"
"1284","L72","Sub32_Int_tsent.5_moreClear",100,"moreClear","Sub32","Int","5","tsent"
"1285","L72","Sub32_Int_ksent.3_conv",100,"conv","Sub32","Int","3","ksent"
"1286","L72","Sub32_Int_ksent.3_lessClear",100,"lessClear","Sub32","Int","3","ksent"
"1287","L72","Sub32_Int_ksent.3_moreClear",100,"moreClear","Sub32","Int","3","ksent"
"1288","L72","Sub30_AP_tsent.4_conv",43,"conv","Sub30","AP","4","tsent"
"1289","L72","Sub30_AP_tsent.4_lessClear",9,"lessClear","Sub30","AP","4","tsent"
"1290","L72","Sub30_AP_tsent.4_moreClear",65,"moreClear","Sub30","AP","4","tsent"
"1291","L72","Sub32_AP_ksent.2_conv",100,"conv","Sub32","AP","2","ksent"
"1292","L72","Sub32_AP_ksent.2_lessClear",45,"lessClear","Sub32","AP","2","ksent"
"1293","L72","Sub32_AP_ksent.2_moreClear",100,"moreClear","Sub32","AP","2","ksent"
"1294","L72","Sub32_AP_bsent.4_conv",85,"conv","Sub32","AP","4","bsent"
"1295","L72","Sub32_AP_bsent.4_lessClear",9,"lessClear","Sub32","AP","4","bsent"
"1296","L72","Sub32_AP_bsent.4_moreClear",55,"moreClear","Sub32","AP","4","bsent"
"1297","L73","Sub12_Int_bsent.1_conv",59,"conv","Sub12","Int","1","bsent"
"1298","L73","Sub12_Int_bsent.1_lessClear",18,"lessClear","Sub12","Int","1","bsent"
"1299","L73","Sub12_Int_bsent.1_moreClear",41,"moreClear","Sub12","Int","1","bsent"
"1300","L73","Sub25_Int_tsent.2_conv",0,"conv","Sub25","Int","2","tsent"
"1301","L73","Sub25_Int_tsent.2_lessClear",0,"lessClear","Sub25","Int","2","tsent"
"1302","L73","Sub25_Int_tsent.2_moreClear",0,"moreClear","Sub25","Int","2","tsent"
"1303","L73","Sub16_Int_ksent.1_conv",100,"conv","Sub16","Int","1","ksent"
"1304","L73","Sub16_Int_ksent.1_lessClear",64,"lessClear","Sub16","Int","1","ksent"
"1305","L73","Sub16_Int_ksent.1_moreClear",100,"moreClear","Sub16","Int","1","ksent"
"1306","L73","Sub12_AP_tsent.3_conv",34,"conv","Sub12","AP","3","tsent"
"1307","L73","Sub12_AP_tsent.3_lessClear",0,"lessClear","Sub12","AP","3","tsent"
"1308","L73","Sub12_AP_tsent.3_moreClear",90,"moreClear","Sub12","AP","3","tsent"
"1309","L73","Sub25_AP_ksent.5_conv",6,"conv","Sub25","AP","5","ksent"
"1310","L73","Sub25_AP_ksent.5_lessClear",11,"lessClear","Sub25","AP","5","ksent"
"1311","L73","Sub25_AP_ksent.5_moreClear",79,"moreClear","Sub25","AP","5","ksent"
"1312","L73","Sub16_AP_bsent.5_conv",73,"conv","Sub16","AP","5","bsent"
"1313","L73","Sub16_AP_bsent.5_lessClear",77,"lessClear","Sub16","AP","5","bsent"
"1314","L73","Sub16_AP_bsent.5_moreClear",97,"moreClear","Sub16","AP","5","bsent"
"1315","L74","Sub28_Int_bsent.1_conv",0,"conv","Sub28","Int","1","bsent"
"1316","L74","Sub28_Int_bsent.1_lessClear",0,"lessClear","Sub28","Int","1","bsent"
"1317","L74","Sub28_Int_bsent.1_moreClear",0,"moreClear","Sub28","Int","1","bsent"
"1318","L74","Sub26_Int_tsent.5_conv",21,"conv","Sub26","Int","5","tsent"
"1319","L74","Sub26_Int_tsent.5_lessClear",12,"lessClear","Sub26","Int","5","tsent"
"1320","L74","Sub26_Int_tsent.5_moreClear",26,"moreClear","Sub26","Int","5","tsent"
"1321","L74","Sub34_Int_ksent.1_conv",89,"conv","Sub34","Int","1","ksent"
"1322","L74","Sub34_Int_ksent.1_lessClear",35,"lessClear","Sub34","Int","1","ksent"
"1323","L74","Sub34_Int_ksent.1_moreClear",42,"moreClear","Sub34","Int","1","ksent"
"1324","L74","Sub28_AP_tsent.4_conv",0,"conv","Sub28","AP","4","tsent"
"1325","L74","Sub28_AP_tsent.4_lessClear",0,"lessClear","Sub28","AP","4","tsent"
"1326","L74","Sub28_AP_tsent.4_moreClear",0,"moreClear","Sub28","AP","4","tsent"
"1327","L74","Sub26_AP_ksent.2_conv",13,"conv","Sub26","AP","2","ksent"
"1328","L74","Sub26_AP_ksent.2_lessClear",0,"lessClear","Sub26","AP","2","ksent"
"1329","L74","Sub26_AP_ksent.2_moreClear",36,"moreClear","Sub26","AP","2","ksent"
"1330","L74","Sub34_AP_bsent.4_conv",57,"conv","Sub34","AP","4","bsent"
"1331","L74","Sub34_AP_bsent.4_lessClear",95,"lessClear","Sub34","AP","4","bsent"
"1332","L74","Sub34_AP_bsent.4_moreClear",73,"moreClear","Sub34","AP","4","bsent"
"1333","L75","Sub34_Int_bsent.2_conv",0,"conv","Sub34","Int","2","bsent"
"1334","L75","Sub34_Int_bsent.2_lessClear",0,"lessClear","Sub34","Int","2","bsent"
"1335","L75","Sub34_Int_bsent.2_moreClear",0,"moreClear","Sub34","Int","2","bsent"
"1336","L75","Sub16_Int_tsent.3_conv",100,"conv","Sub16","Int","3","tsent"
"1337","L75","Sub16_Int_tsent.3_lessClear",100,"lessClear","Sub16","Int","3","tsent"
"1338","L75","Sub16_Int_tsent.3_moreClear",91,"moreClear","Sub16","Int","3","tsent"
"1339","L75","Sub28_Int_ksent.1_conv",0,"conv","Sub28","Int","1","ksent"
"1340","L75","Sub28_Int_ksent.1_lessClear",0,"lessClear","Sub28","Int","1","ksent"
"1341","L75","Sub28_Int_ksent.1_moreClear",0,"moreClear","Sub28","Int","1","ksent"
"1342","L75","Sub34_AP_tsent.5_conv",59,"conv","Sub34","AP","5","tsent"
"1343","L75","Sub34_AP_tsent.5_lessClear",48,"lessClear","Sub34","AP","5","tsent"
"1344","L75","Sub34_AP_tsent.5_moreClear",64,"moreClear","Sub34","AP","5","tsent"
"1345","L75","Sub16_AP_ksent.4_conv",32,"conv","Sub16","AP","4","ksent"
"1346","L75","Sub16_AP_ksent.4_lessClear",3,"lessClear","Sub16","AP","4","ksent"
"1347","L75","Sub16_AP_ksent.4_moreClear",95,"moreClear","Sub16","AP","4","ksent"
"1348","L75","Sub28_AP_bsent.5_conv",0,"conv","Sub28","AP","5","bsent"
"1349","L75","Sub28_AP_bsent.5_lessClear",0,"lessClear","Sub28","AP","5","bsent"
"1350","L75","Sub28_AP_bsent.5_moreClear",0,"moreClear","Sub28","AP","5","bsent"
"1351","L76","Sub35_Int_bsent.3_conv",72,"conv","Sub35","Int","3","bsent"
"1352","L76","Sub35_Int_bsent.3_lessClear",68,"lessClear","Sub35","Int","3","bsent"
"1353","L76","Sub35_Int_bsent.3_moreClear",100,"moreClear","Sub35","Int","3","bsent"
"1354","L76","Sub18_Int_tsent.3_conv",8,"conv","Sub18","Int","3","tsent"
"1355","L76","Sub18_Int_tsent.3_lessClear",18,"lessClear","Sub18","Int","3","tsent"
"1356","L76","Sub18_Int_tsent.3_moreClear",13,"moreClear","Sub18","Int","3","tsent"
"1357","L76","Sub18_Int_ksent.4_conv",43,"conv","Sub18","Int","4","ksent"
"1358","L76","Sub18_Int_ksent.4_lessClear",43,"lessClear","Sub18","Int","4","ksent"
"1359","L76","Sub18_Int_ksent.4_moreClear",55,"moreClear","Sub18","Int","4","ksent"
"1360","L76","Sub35_AP_tsent.3_conv",70,"conv","Sub35","AP","3","tsent"
"1361","L76","Sub35_AP_tsent.3_lessClear",45,"lessClear","Sub35","AP","3","tsent"
"1362","L76","Sub35_AP_tsent.3_moreClear",56,"moreClear","Sub35","AP","3","tsent"
"1363","L76","Sub18_AP_ksent.5_conv",7,"conv","Sub18","AP","5","ksent"
"1364","L76","Sub18_AP_ksent.5_lessClear",8,"lessClear","Sub18","AP","5","ksent"
"1365","L76","Sub18_AP_ksent.5_moreClear",7,"moreClear","Sub18","AP","5","ksent"
"1366","L76","Sub18_AP_bsent.1_conv",24,"conv","Sub18","AP","1","bsent"
"1367","L76","Sub18_AP_bsent.1_lessClear",20,"lessClear","Sub18","AP","1","bsent"
"1368","L76","Sub18_AP_bsent.1_moreClear",39,"moreClear","Sub18","AP","1","bsent"
"1369","L77","Sub32_Int_bsent.2_conv",99,"conv","Sub32","Int","2","bsent"
"1370","L77","Sub32_Int_bsent.2_lessClear",99,"lessClear","Sub32","Int","2","bsent"
"1371","L77","Sub32_Int_bsent.2_moreClear",100,"moreClear","Sub32","Int","2","bsent"
"1372","L77","Sub12_Int_tsent.2_conv",52,"conv","Sub12","Int","2","tsent"
"1373","L77","Sub12_Int_tsent.2_lessClear",47,"lessClear","Sub12","Int","2","tsent"
"1374","L77","Sub12_Int_tsent.2_moreClear",53,"moreClear","Sub12","Int","2","tsent"
"1375","L77","Sub26_Int_ksent.2_conv",15,"conv","Sub26","Int","2","ksent"
"1376","L77","Sub26_Int_ksent.2_lessClear",80,"lessClear","Sub26","Int","2","ksent"
"1377","L77","Sub26_Int_ksent.2_moreClear",80,"moreClear","Sub26","Int","2","ksent"
"1378","L77","Sub32_AP_tsent.1_conv",81,"conv","Sub32","AP","1","tsent"
"1379","L77","Sub32_AP_tsent.1_lessClear",27,"lessClear","Sub32","AP","1","tsent"
"1380","L77","Sub32_AP_tsent.1_moreClear",74,"moreClear","Sub32","AP","1","tsent"
"1381","L77","Sub12_AP_ksent.2_conv",19,"conv","Sub12","AP","2","ksent"
"1382","L77","Sub12_AP_ksent.2_lessClear",12,"lessClear","Sub12","AP","2","ksent"
"1383","L77","Sub12_AP_ksent.2_moreClear",15,"moreClear","Sub12","AP","2","ksent"
"1384","L77","Sub26_AP_bsent.3_conv",90,"conv","Sub26","AP","3","bsent"
"1385","L77","Sub26_AP_bsent.3_lessClear",76,"lessClear","Sub26","AP","3","bsent"
"1386","L77","Sub26_AP_bsent.3_moreClear",92,"moreClear","Sub26","AP","3","bsent"
"1387","L78","Sub23_Int_bsent.5_conv",16,"conv","Sub23","Int","5","bsent"
"1388","L78","Sub23_Int_bsent.5_lessClear",17,"lessClear","Sub23","Int","5","bsent"
"1389","L78","Sub23_Int_bsent.5_moreClear",52,"moreClear","Sub23","Int","5","bsent"
"1390","L78","Sub24_Int_tsent.3_conv",83,"conv","Sub24","Int","3","tsent"
"1391","L78","Sub24_Int_tsent.3_lessClear",96,"lessClear","Sub24","Int","3","tsent"
"1392","L78","Sub24_Int_tsent.3_moreClear",56,"moreClear","Sub24","Int","3","tsent"
"1393","L78","Sub35_Int_ksent.1_conv",100,"conv","Sub35","Int","1","ksent"
"1394","L78","Sub35_Int_ksent.1_lessClear",33,"lessClear","Sub35","Int","1","ksent"
"1395","L78","Sub35_Int_ksent.1_moreClear",100,"moreClear","Sub35","Int","1","ksent"
"1396","L78","Sub23_AP_tsent.4_conv",34,"conv","Sub23","AP","4","tsent"
"1397","L78","Sub23_AP_tsent.4_lessClear",1,"lessClear","Sub23","AP","4","tsent"
"1398","L78","Sub23_AP_tsent.4_moreClear",23,"moreClear","Sub23","AP","4","tsent"
"1399","L78","Sub24_AP_ksent.5_conv",79,"conv","Sub24","AP","5","ksent"
"1400","L78","Sub24_AP_ksent.5_lessClear",81,"lessClear","Sub24","AP","5","ksent"
"1401","L78","Sub24_AP_ksent.5_moreClear",95,"moreClear","Sub24","AP","5","ksent"
"1402","L78","Sub35_AP_bsent.4_conv",91,"conv","Sub35","AP","4","bsent"
"1403","L78","Sub35_AP_bsent.4_lessClear",73,"lessClear","Sub35","AP","4","bsent"
"1404","L78","Sub35_AP_bsent.4_moreClear",100,"moreClear","Sub35","AP","4","bsent"
"1405","L79","Sub25_Int_bsent.3_conv",7,"conv","Sub25","Int","3","bsent"
"1406","L79","Sub25_Int_bsent.3_lessClear",6,"lessClear","Sub25","Int","3","bsent"
"1407","L79","Sub25_Int_bsent.3_moreClear",8,"moreClear","Sub25","Int","3","bsent"
"1408","L79","Sub35_Int_tsent.5_conv",91,"conv","Sub35","Int","5","tsent"
"1409","L79","Sub35_Int_tsent.5_lessClear",85,"lessClear","Sub35","Int","5","tsent"
"1410","L79","Sub35_Int_tsent.5_moreClear",85,"moreClear","Sub35","Int","5","tsent"
"1411","L79","Sub12_Int_ksent.2_conv",12,"conv","Sub12","Int","2","ksent"
"1412","L79","Sub12_Int_ksent.2_lessClear",2,"lessClear","Sub12","Int","2","ksent"
"1413","L79","Sub12_Int_ksent.2_moreClear",18,"moreClear","Sub12","Int","2","ksent"
"1414","L79","Sub25_AP_tsent.2_conv",12,"conv","Sub25","AP","2","tsent"
"1415","L79","Sub25_AP_tsent.2_lessClear",3,"lessClear","Sub25","AP","2","tsent"
"1416","L79","Sub25_AP_tsent.2_moreClear",11,"moreClear","Sub25","AP","2","tsent"
"1417","L79","Sub35_AP_ksent.4_conv",84,"conv","Sub35","AP","4","ksent"
"1418","L79","Sub35_AP_ksent.4_lessClear",70,"lessClear","Sub35","AP","4","ksent"
"1419","L79","Sub35_AP_ksent.4_moreClear",65,"moreClear","Sub35","AP","4","ksent"
"1420","L79","Sub12_AP_bsent.4_conv",21,"conv","Sub12","AP","4","bsent"
"1421","L79","Sub12_AP_bsent.4_lessClear",7,"lessClear","Sub12","AP","4","bsent"
"1422","L79","Sub12_AP_bsent.4_moreClear",19,"moreClear","Sub12","AP","4","bsent"
"1423","L80","Sub22_Int_bsent.4_conv",100,"conv","Sub22","Int","4","bsent"
"1424","L80","Sub22_Int_bsent.4_lessClear",81,"lessClear","Sub22","Int","4","bsent"
"1425","L80","Sub22_Int_bsent.4_moreClear",100,"moreClear","Sub22","Int","4","bsent"
"1426","L80","Sub30_Int_tsent.5_conv",100,"conv","Sub30","Int","5","tsent"
"1427","L80","Sub30_Int_tsent.5_lessClear",100,"lessClear","Sub30","Int","5","tsent"
"1428","L80","Sub30_Int_tsent.5_moreClear",57,"moreClear","Sub30","Int","5","tsent"
"1429","L80","Sub23_Int_ksent.4_conv",28,"conv","Sub23","Int","4","ksent"
"1430","L80","Sub23_Int_ksent.4_lessClear",12,"lessClear","Sub23","Int","4","ksent"
"1431","L80","Sub23_Int_ksent.4_moreClear",65,"moreClear","Sub23","Int","4","ksent"
"1432","L80","Sub22_AP_tsent.4_conv",84,"conv","Sub22","AP","4","tsent"
"1433","L80","Sub22_AP_tsent.4_lessClear",88,"lessClear","Sub22","AP","4","tsent"
"1434","L80","Sub22_AP_tsent.4_moreClear",65,"moreClear","Sub22","AP","4","tsent"
"1435","L80","Sub30_AP_ksent.5_conv",57,"conv","Sub30","AP","5","ksent"
"1436","L80","Sub30_AP_ksent.5_lessClear",6,"lessClear","Sub30","AP","5","ksent"
"1437","L80","Sub30_AP_ksent.5_moreClear",67,"moreClear","Sub30","AP","5","ksent"
"1438","L80","Sub23_AP_bsent.3_conv",56,"conv","Sub23","AP","3","bsent"
"1439","L80","Sub23_AP_bsent.3_lessClear",61,"lessClear","Sub23","AP","3","bsent"
"1440","L80","Sub23_AP_bsent.3_moreClear",61,"moreClear","Sub23","AP","3","bsent"
"1441","L81","Sub11_Int_bsent.4_conv",69,"conv","Sub11","Int","4","bsent"
"1442","L81","Sub11_Int_bsent.4_lessClear",1,"lessClear","Sub11","Int","4","bsent"
"1443","L81","Sub11_Int_bsent.4_moreClear",50,"moreClear","Sub11","Int","4","bsent"
"1444","L81","Sub23_Int_tsent.3_conv",17,"conv","Sub23","Int","3","tsent"
"1445","L81","Sub23_Int_tsent.3_lessClear",3,"lessClear","Sub23","Int","3","tsent"
"1446","L81","Sub23_Int_tsent.3_moreClear",2,"moreClear","Sub23","Int","3","tsent"
"1447","L81","Sub24_Int_ksent.5_conv",78,"conv","Sub24","Int","5","ksent"
"1448","L81","Sub24_Int_ksent.5_lessClear",88,"lessClear","Sub24","Int","5","ksent"
"1449","L81","Sub24_Int_ksent.5_moreClear",100,"moreClear","Sub24","Int","5","ksent"
"1450","L81","Sub11_AP_tsent.5_conv",2,"conv","Sub11","AP","5","tsent"
"1451","L81","Sub11_AP_tsent.5_lessClear",1,"lessClear","Sub11","AP","5","tsent"
"1452","L81","Sub11_AP_tsent.5_moreClear",12,"moreClear","Sub11","AP","5","tsent"
"1453","L81","Sub23_AP_ksent.2_conv",12,"conv","Sub23","AP","2","ksent"
"1454","L81","Sub23_AP_ksent.2_lessClear",4,"lessClear","Sub23","AP","2","ksent"
"1455","L81","Sub23_AP_ksent.2_moreClear",14,"moreClear","Sub23","AP","2","ksent"
"1456","L81","Sub24_AP_bsent.5_conv",23,"conv","Sub24","AP","5","bsent"
"1457","L81","Sub24_AP_bsent.5_lessClear",31,"lessClear","Sub24","AP","5","bsent"
"1458","L81","Sub24_AP_bsent.5_moreClear",61,"moreClear","Sub24","AP","5","bsent"
"1459","L82","Sub26_Int_bsent.4_conv",18,"conv","Sub26","Int","4","bsent"
"1460","L82","Sub26_Int_bsent.4_lessClear",6,"lessClear","Sub26","Int","4","bsent"
"1461","L82","Sub26_Int_bsent.4_moreClear",100,"moreClear","Sub26","Int","4","bsent"
"1462","L82","Sub22_Int_tsent.1_conv",98,"conv","Sub22","Int","1","tsent"
"1463","L82","Sub22_Int_tsent.1_lessClear",60,"lessClear","Sub22","Int","1","tsent"
"1464","L82","Sub22_Int_tsent.1_moreClear",100,"moreClear","Sub22","Int","1","tsent"
"1465","L82","Sub22_Int_ksent.4_conv",57,"conv","Sub22","Int","4","ksent"
"1466","L82","Sub22_Int_ksent.4_lessClear",55,"lessClear","Sub22","Int","4","ksent"
"1467","L82","Sub22_Int_ksent.4_moreClear",97,"moreClear","Sub22","Int","4","ksent"
"1468","L82","Sub26_AP_tsent.1_conv",84,"conv","Sub26","AP","1","tsent"
"1469","L82","Sub26_AP_tsent.1_lessClear",3,"lessClear","Sub26","AP","1","tsent"
"1470","L82","Sub26_AP_tsent.1_moreClear",89,"moreClear","Sub26","AP","1","tsent"
"1471","L82","Sub22_AP_ksent.1_conv",20,"conv","Sub22","AP","1","ksent"
"1472","L82","Sub22_AP_ksent.1_lessClear",23,"lessClear","Sub22","AP","1","ksent"
"1473","L82","Sub22_AP_ksent.1_moreClear",44,"moreClear","Sub22","AP","1","ksent"
"1474","L82","Sub22_AP_bsent.5_conv",77,"conv","Sub22","AP","5","bsent"
"1475","L82","Sub22_AP_bsent.5_lessClear",54,"lessClear","Sub22","AP","5","bsent"
"1476","L82","Sub22_AP_bsent.5_moreClear",46,"moreClear","Sub22","AP","5","bsent"
"1477","L83","Sub16_Int_bsent.4_conv",85,"conv","Sub16","Int","4","bsent"
"1478","L83","Sub16_Int_bsent.4_lessClear",94,"lessClear","Sub16","Int","4","bsent"
"1479","L83","Sub16_Int_bsent.4_moreClear",100,"moreClear","Sub16","Int","4","bsent"
"1480","L83","Sub11_Int_tsent.3_conv",0,"conv","Sub11","Int","3","tsent"
"1481","L83","Sub11_Int_tsent.3_lessClear",0,"lessClear","Sub11","Int","3","tsent"
